Observation time UTC,Air temperature (dry bulb) [Deg C],Wet bulb temperature [Deg C],Dew point temperature [Deg C],Relative humidity [%],Data Source (dry bulb),Data Source (wet bulb)
2025-11-05T12:00:00Z,10.7,9.8,8.9,88.5,H,H
2025-11-05T13:00:00Z,9.2,8.8,8.3,94.4,H,H
2025-11-05T14:00:00Z,9,8.9,8.8,98.4,H,H
2025-11-05T15:00:00Z,8.3,8.1,7.9,97.3,H,H
2025-11-05T16:00:00Z,8.1,8.1,8.1,99.9,H,H
2025-11-05T17:00:00Z,7.5,7.5,7.5,99.9,H,H
2025-11-05T18:00:00Z,9.1,9.1,9.1,100,H,H
2025-11-05T19:00:00Z,13.2,12.4,11.7,90.6,H,H
2025-11-05T20:00:00Z,15.4,13,10.9,74.8,H,H
2025-11-05T21:00:00Z,16.6,13,9.8,64.1,H,H
2025-11-05T22:00:00Z,18.7,14.4,10.7,59.9,H,H
2025-11-05T23:00:00Z,20.8,15.7,11.8,56.3,H,H
2025-11-06T00:00:00Z,21.9,16.8,13,57.1,H,H
2025-11-06T01:00:00Z,22,17.5,14.4,62,H,H
2025-11-06T02:00:00Z,22,18.2,15.7,67.3,H,H
2025-11-06T03:00:00Z,22.2,18.5,16.2,68.8,H,H
2025-11-06T04:00:00Z,20.2,17.5,15.6,74.8,H,H
2025-11-06T05:00:00Z,19.2,16.8,15.1,76.9,H,H
2025-11-06T06:00:00Z,18.3,16.7,15.5,83.9,H,H
2025-11-06T07:00:00Z,16.8,15.9,15.2,90.8,H,H
2025-11-06T08:00:00Z,16,14.9,14,87.6,H,H
2025-11-06T09:00:00Z,15.6,15.1,14.7,94.4,H,H
2025-11-06T10:00:00Z,15.4,15.1,15,97.2,H,H
2025-11-06T11:00:00Z,15.2,15.1,15,98.7,H,H
2025-11-06T12:00:00Z,13.5,13.5,13.4,99.3,H,H
2025-11-06T13:00:00Z,14.1,14,13.9,98.5,H,H
2025-11-06T14:00:00Z,13.4,13.3,13.3,99.2,H,H
2025-11-06T15:00:00Z,12.2,12.2,12.2,99.9,H,H
2025-11-06T16:00:00Z,11.2,11.2,11.2,99.9,H,H
2025-11-06T17:00:00Z,10.3,10.3,10.3,99.9,H,H
2025-11-06T18:00:00Z,12.5,12.5,12.5,100,H,H
2025-11-06T19:00:00Z,13.8,13.8,13.8,100,H,H
2025-11-06T20:00:00Z,17.4,15.7,14.4,82.6,H,H
2025-11-06T21:00:00Z,19.4,16.9,15.3,77.4,H,H
2025-11-06T22:00:00Z,19.9,16.3,13.7,67.5,H,H
2025-11-06T23:00:00Z,20.7,17,14.3,66.9,H,H
2025-11-07T00:00:00Z,22.5,17.6,14.3,59.6,H,H
2025-11-07T01:00:00Z,23.6,17.8,13.7,53.7,H,H
2025-11-07T02:00:00Z,24.4,17.7,12.9,48.6,H,H
2025-11-07T03:00:00Z,23.3,18.9,16.2,64,H,H
2025-11-07T04:00:00Z,23.2,18.5,15.4,61.7,H,H
2025-11-07T05:00:00Z,21.6,18.3,16.2,71.3,H,H
2025-11-07T06:00:00Z,20.5,17.5,15.5,73.3,H,H
2025-11-07T07:00:00Z,18.4,15.9,14.1,76.4,H,H
2025-11-07T08:00:00Z,16.8,15,13.5,80.8,H,H
2025-11-07T09:00:00Z,16.1,14.2,12.8,80.8,H,H
2025-11-07T10:00:00Z,14.9,13.2,11.7,81.6,H,H
2025-11-07T11:00:00Z,14.7,14.1,13.5,92.6,H,H
2025-11-07T12:00:00Z,13.3,13.3,13.2,99.2,H,H
2025-11-07T13:00:00Z,12.4,12.4,12.4,100,H,H
2025-11-07T14:00:00Z,14.3,14.2,14.1,98.7,H,H
2025-11-07T15:00:00Z,13.5,13.3,13.2,97.9,H,H
2025-11-07T16:00:00Z,13.4,13.4,13.3,99.1,H,H
2025-11-07T17:00:00Z,13.6,13.5,13.4,99.1,H,H
2025-11-07T18:00:00Z,14.1,14.1,14.1,99.9,H,H
2025-11-07T19:00:00Z,14.8,14.2,13.7,93,H,H
2025-11-07T20:00:00Z,16.2,14.8,13.7,85.5,H,H
2025-11-07T21:00:00Z,17.9,16,14.7,81.8,H,H
2025-11-07T22:00:00Z,19.7,17.1,15.3,75.5,H,H
2025-11-07T23:00:00Z,21.4,16.7,13.1,59.2,H,H
2025-11-08T00:00:00Z,22.7,17.9,14.6,60.2,H,H
2025-11-08T01:00:00Z,23.1,18.6,15.7,63.2,H,H
2025-11-08T02:00:00Z,22.9,19.4,17.3,70.6,H,H
2025-11-08T03:00:00Z,22.7,19,16.7,68.8,H,H
2025-11-08T04:00:00Z,21.1,18.1,16.1,73.1,H,H
2025-11-08T05:00:00Z,21.1,17.8,15.6,71.1,H,H
2025-11-08T06:00:00Z,19.9,17.7,16.4,80.2,H,H
2025-11-08T07:00:00Z,18.3,17.4,16.8,90.6,H,H
2025-11-08T08:00:00Z,17.4,16.9,16.6,94.9,H,H
2025-11-08T09:00:00Z,17.3,16.8,16.5,95,H,H
2025-11-08T10:00:00Z,17,16.6,16.4,95.8,H,H
2025-11-08T11:00:00Z,17.1,16.7,16.5,95.9,H,H
2025-11-08T12:00:00Z,17.1,16.7,16.5,96,H,H
2025-11-08T13:00:00Z,16.9,16.6,16.4,97,H,H
2025-11-08T14:00:00Z,16.7,16.6,16.5,98.3,H,H
2025-11-08T15:00:00Z,16.2,15.9,15.8,97.6,H,H
2025-11-08T16:00:00Z,15.5,15.5,15.5,100,H,H
2025-11-08T17:00:00Z,15.5,15.5,15.5,99.9,H,H
2025-11-08T18:00:00Z,16.2,16.2,16.2,99.9,H,H
2025-11-08T19:00:00Z,16.9,16.6,16.4,97.3,H,H
2025-11-08T20:00:00Z,18.3,17.2,16.5,89,H,H
2025-11-08T21:00:00Z,20.2,17.7,16,77.1,H,H
2025-11-08T22:00:00Z,20.3,17.4,15.4,73.7,H,H
2025-11-08T23:00:00Z,20.5,17.4,15.4,72.8,H,H
2025-11-09T00:00:00Z,20,17.6,16,77.8,H,H
2025-11-09T01:00:00Z,19,18.6,18.4,96.6,H,H
2025-11-09T02:00:00Z,20.1,19.1,18.5,90.8,H,H
2025-11-09T03:00:00Z,19.6,19,18.6,94.4,H,H
2025-11-09T04:00:00Z,18.9,18.7,18.6,98,H,H
2025-11-09T05:00:00Z,19.5,18.4,17.6,88.8,H,H
2025-11-09T06:00:00Z,19.1,18.1,17.4,89.9,H,H
2025-11-09T07:00:00Z,17.8,17.4,17.1,95.9,H,H
2025-11-09T08:00:00Z,17.7,17.4,17.3,97.4,H,H
2025-11-09T09:00:00Z,17.7,17.5,17.4,97.9,H,H
2025-11-09T10:00:00Z,17.6,17.6,17.6,99.8,H,H
2025-11-09T11:00:00Z,17.4,17.4,17.4,100,H,H
2025-11-09T12:00:00Z,17.3,17.3,17.3,100,H,H
2025-11-09T13:00:00Z,17.6,17.6,17.6,100,H,H
2025-11-09T14:00:00Z,17.7,17.5,17.4,98.3,H,H
2025-11-09T15:00:00Z,17.7,17.2,17,95.7,H,H
2025-11-09T16:00:00Z,17.6,17.1,16.7,94.4,H,H
2025-11-09T17:00:00Z,17.3,17,16.8,97.3,H,H
2025-11-09T18:00:00Z,17.3,17.3,17.3,100,H,H
2025-11-09T19:00:00Z,17.3,17.3,17.3,100,H,H
2025-11-09T20:00:00Z,17.9,17.6,17.3,96.3,H,H
2025-11-09T21:00:00Z,19,17.6,16.7,86.7,H,H
2025-11-09T22:00:00Z,19.3,18.2,17.6,90,H,H
2025-11-09T23:00:00Z,20.3,18.8,17.9,86.5,H,H
2025-11-10T00:00:00Z,19.9,18.2,17.1,84.2,H,H
2025-11-10T01:00:00Z,20.1,18.9,18.3,89.2,H,H
2025-11-10T02:00:00Z,20.4,18.4,17.2,81.6,H,H
2025-11-10T03:00:00Z,19.6,18.5,17.8,89.2,H,H
2025-11-10T04:00:00Z,19.3,18.1,17.4,88.6,H,H
2025-11-10T05:00:00Z,17.8,17.8,17.8,100,H,H
2025-11-10T06:00:00Z,17.5,17.5,17.5,100,H,H
2025-11-10T07:00:00Z,17.7,17.2,16.9,95.4,H,H
2025-11-10T08:00:00Z,17.7,17.7,17.7,100,H,H
2025-11-10T09:00:00Z,17.3,17.1,17.1,98.6,H,H
2025-11-10T10:00:00Z,16.6,16.5,16.4,98.8,H,H
2025-11-10T11:00:00Z,16.3,16,15.8,96.7,H,H
2025-11-10T12:00:00Z,16.4,16.4,16.3,99.7,H,H
2025-11-10T13:00:00Z,16.1,16.1,16.1,99.9,H,H
2025-11-10T14:00:00Z,15.8,15.8,15.8,99.9,H,H
2025-11-10T15:00:00Z,14.8,14.3,13.9,94.4,H,H
2025-11-10T16:00:00Z,14.3,14.2,14.2,99,H,H
2025-11-10T17:00:00Z,13.8,13.8,13.8,100,H,H
2025-11-10T18:00:00Z,14.2,14.2,14.2,100,H,H
2025-11-10T19:00:00Z,16,14.6,13.5,85.1,H,H
2025-11-10T20:00:00Z,17.5,15.4,13.9,79.6,H,H
2025-11-10T21:00:00Z,17.6,14.5,12,69.5,H,H
2025-11-10T22:00:00Z,18.1,14.5,11.6,65.9,H,H
2025-11-10T23:00:00Z,19.7,15,11.1,57.6,H,H
2025-11-11T00:00:00Z,19.9,15.2,11.4,57.9,H,H
2025-11-11T01:00:00Z,20.7,15.5,11.4,55,H,H
2025-11-11T02:00:00Z,21.6,16.3,12.3,55.5,H,H
2025-11-11T03:00:00Z,22.7,17,12.8,53.6,H,H
2025-11-11T04:00:00Z,21.9,16.7,12.8,56,H,H
2025-11-11T05:00:00Z,21.2,16.4,12.9,58.9,H,H
2025-11-11T06:00:00Z,21.1,16.4,13,60.1,H,H
2025-11-11T07:00:00Z,19.1,15.8,13.3,69.2,H,H
2025-11-11T08:00:00Z,17.6,15.1,13.3,75.7,H,H
2025-11-11T09:00:00Z,16.5,14.7,13.2,81,H,H
2025-11-11T10:00:00Z,16.8,15.2,14,83.6,H,H
2025-11-11T11:00:00Z,16.8,14.8,13.2,79.3,H,H
2025-11-11T12:00:00Z,16,14,12.4,79.3,H,H
2025-11-11T13:00:00Z,16.1,14.3,12.9,81.5,H,H
2025-11-11T14:00:00Z,14.9,13.5,12.4,85.4,H,H
2025-11-11T15:00:00Z,14,12.8,11.8,86.2,H,H
2025-11-11T16:00:00Z,14.8,12.9,11.3,79.6,H,H
2025-11-11T17:00:00Z,14.5,12.7,11.1,80.1,H,H
2025-11-11T18:00:00Z,15,13,11.3,78.6,H,H
2025-11-11T19:00:00Z,15.5,13.5,11.8,78.6,H,H
2025-11-11T20:00:00Z,16.3,13.8,11.7,73.8,H,H
2025-11-11T21:00:00Z,18.2,14.5,11.5,65,H,H
2025-11-11T22:00:00Z,18.4,14.5,11.3,63.2,H,H
2025-11-11T23:00:00Z,18.5,14.7,11.6,64,H,H
2025-11-12T00:00:00Z,17.9,14.4,11.5,66.1,H,H
2025-11-12T01:00:00Z,17.8,14.5,11.9,68.6,H,H
2025-11-12T02:00:00Z,15.7,15.2,14.9,95,H,H
2025-11-12T03:00:00Z,15.1,15.1,15.1,100,H,H
2025-11-12T04:00:00Z,15.1,15.1,15,99.2,H,H
2025-11-12T05:00:00Z,15.5,15.5,15.5,100,H,H
2025-11-12T06:00:00Z,16.1,16.1,16.1,99.9,H,H
2025-11-12T07:00:00Z,16.1,16.1,16.1,99.9,H,H
2025-11-12T08:00:00Z,16.5,16.5,16.5,99.9,H,H
2025-11-12T09:00:00Z,16.8,16.8,16.8,99.9,H,H
2025-11-12T10:00:00Z,16.7,16.7,16.7,100,H,H
2025-11-12T11:00:00Z,17.3,17.3,17.3,100,H,H
2025-11-12T12:00:00Z,17.5,17.5,17.5,100,H,H
2025-11-12T13:00:00Z,17.8,17.7,17.7,99.2,H,H
2025-11-12T14:00:00Z,16.4,16.4,16.4,100,H,H
2025-11-12T15:00:00Z,16.8,16.8,16.8,99.9,H,H
2025-11-12T16:00:00Z,17.2,17.2,17.2,99.9,H,H
2025-11-12T17:00:00Z,16.3,16.2,16.2,99.2,H,H
2025-11-12T18:00:00Z,15.9,15.5,15.2,95.1,H,H
2025-11-12T19:00:00Z,16.3,15,14,85.9,H,H
2025-11-12T20:00:00Z,16.7,14.7,13.2,79.7,H,H
2025-11-12T21:00:00Z,17.1,14.6,12.6,75,H,H
2025-11-12T22:00:00Z,17.8,14.8,12.4,70.6,H,H
2025-11-12T23:00:00Z,17.9,14.9,12.4,70.3,H,H
2025-11-13T00:00:00Z,19,15.4,12.7,66.4,H,H
2025-11-13T01:00:00Z,20.4,16.5,13.6,64.7,H,H
2025-11-13T02:00:00Z,20.5,16.2,12.9,62,H,H
2025-11-13T03:00:00Z,19.9,16.7,14.4,70.8,H,H
2025-11-13T04:00:00Z,18.3,15.8,14,76.1,H,H
2025-11-13T05:00:00Z,17.5,14.6,12.3,71.6,H,H
2025-11-13T06:00:00Z,16.8,14.4,12.5,76.1,H,H
2025-11-13T07:00:00Z,15,14.1,13.3,89.5,H,H
2025-11-13T08:00:00Z,14.3,14.1,14,98,H,H
2025-11-13T09:00:00Z,14.1,14.1,14.1,99.5,H,H
2025-11-13T10:00:00Z,13.3,13.3,13.3,100,H,H
2025-11-13T11:00:00Z,13,13,13,100,H,H
2025-11-13T12:00:00Z,12.5,12.5,12.5,100,H,H
2025-11-13T13:00:00Z,11.8,11.8,11.8,100,H,H
2025-11-13T14:00:00Z,12,12,12,100,H,H
2025-11-13T15:00:00Z,11.4,11.4,11.4,100,H,H
2025-11-13T16:00:00Z,9.9,9.9,9.9,100,H,H
2025-11-13T17:00:00Z,10.6,10.6,10.6,99.9,H,H
2025-11-13T18:00:00Z,12.2,12.2,12.2,99.9,H,H
2025-11-13T19:00:00Z,14.7,14,13.4,91.5,H,H
2025-11-13T20:00:00Z,15.5,13.7,12.2,81.1,H,H
2025-11-13T21:00:00Z,17.1,14,11.5,69.6,H,H
2025-11-13T22:00:00Z,18.4,14.8,12,65.9,H,H
2025-11-13T23:00:00Z,17.8,14.4,11.7,67.2,H,H
2025-11-14T00:00:00Z,18.8,14.4,10.8,59.5,H,H
2025-11-14T01:00:00Z,16,12.7,9.7,65.9,H,H
2025-11-14T02:00:00Z,15.8,14.1,12.6,81.2,H,H
2025-11-14T03:00:00Z,16.9,14.1,11.8,71.8,H,H
2025-11-14T04:00:00Z,18.7,14.2,10.5,58.6,H,H
2025-11-14T05:00:00Z,17.9,13.9,10.6,62.2,H,H
2025-11-14T06:00:00Z,16.5,12.7,9.2,62.4,H,H
2025-11-14T07:00:00Z,14.1,10.8,7.4,64,H,H
2025-11-14T08:00:00Z,12.2,9.6,6.9,69.9,H,H
2025-11-14T09:00:00Z,12.1,9.9,7.6,73.9,H,H
2025-11-14T10:00:00Z,11.3,9.7,8.1,81,H,H
2025-11-14T11:00:00Z,10.4,9.5,8.5,87.9,H,H
2025-11-14T12:00:00Z,10.5,9.6,8.7,88.5,H,H
2025-11-14T13:00:00Z,9.9,9.5,9.1,94.5,H,H
2025-11-14T14:00:00Z,11.4,10.9,10.4,93.6,H,H
2025-11-14T15:00:00Z,12.2,11.2,10.3,88.2,H,H
2025-11-14T16:00:00Z,11.2,10.7,10.2,93.4,H,H
2025-11-14T17:00:00Z,12.5,11.6,10.9,90,H,H
2025-11-14T18:00:00Z,14,12.4,10.9,81.6,H,H
2025-11-14T19:00:00Z,14.7,13.1,11.7,82.3,H,H
2025-11-14T20:00:00Z,15.5,13.6,12,79.3,H,H
2025-11-14T21:00:00Z,15.5,14.1,13.1,85.6,H,H
2025-11-14T22:00:00Z,15.7,13.9,12.4,80.9,H,H
2025-11-14T23:00:00Z,17.7,14,10.8,64,H,H
2025-11-15T00:00:00Z,17.4,14.7,12.4,72.4,H,H
2025-11-15T01:00:00Z,18.7,13.6,9.1,53.9,H,H
2025-11-15T02:00:00Z,19.1,13.4,8.1,48.8,H,H
2025-11-15T03:00:00Z,18.8,12.8,7,46.2,H,H
2025-11-15T04:00:00Z,18.6,12.1,5.5,42.2,H,H
2025-11-15T05:00:00Z,16.8,11.1,4.9,45.5,H,H
2025-11-15T06:00:00Z,16.4,10.9,5,46.9,H,H
2025-11-15T07:00:00Z,14.1,9.7,4.8,53.4,H,H
2025-11-15T08:00:00Z,12.2,8.8,4.8,60.6,H,H
2025-11-15T09:00:00Z,11.1,8.5,5.4,67.7,H,H
2025-11-15T10:00:00Z,9.8,7.7,5.2,73,H,H
2025-11-15T11:00:00Z,9.2,7.5,5.3,76.5,H,H
2025-11-15T12:00:00Z,7.7,6.6,5.4,85,H,H
2025-11-15T13:00:00Z,8.1,7,5.8,85,H,H
2025-11-15T14:00:00Z,5.7,5.4,5.1,96,H,H
2025-11-15T15:00:00Z,4.8,4.8,4.8,100,H,H
2025-11-15T16:00:00Z,5,4.8,4.7,97.9,H,H
2025-11-15T17:00:00Z,5,4.9,4.7,97.7,H,H
2025-11-15T18:00:00Z,7.5,6.9,6.2,91.3,H,H
2025-11-15T19:00:00Z,10.5,8.3,5.9,73.5,H,H
2025-11-15T20:00:00Z,12.7,9.8,6.7,66.9,H,H
2025-11-15T21:00:00Z,14.4,11.1,7.8,64.6,H,H
2025-11-15T22:00:00Z,16.8,12.5,8.4,57.7,H,H
2025-11-15T23:00:00Z,17.6,12.7,8.1,53.4,H,H
2025-11-16T00:00:00Z,18.5,13.6,9.3,54.8,H,H
2025-11-16T01:00:00Z,18.1,12.3,6.4,46.2,H,H
2025-11-16T02:00:00Z,17.8,12.3,7,49.3,H,H
2025-11-16T03:00:00Z,17.5,12.6,8,53.5,H,H
2025-11-16T04:00:00Z,17.4,12.7,8.3,55,H,H
2025-11-16T05:00:00Z,16.2,11.4,6.6,52.9,H,H
2025-11-16T06:00:00Z,15.8,11.4,7.1,56.1,H,H
2025-11-16T07:00:00Z,14.3,12.2,10.2,76.4,H,H
2025-11-16T08:00:00Z,14.2,12.3,10.7,79.4,H,H
2025-11-16T09:00:00Z,13.7,12,10.5,81,H,H
2025-11-16T10:00:00Z,13.6,12.1,10.8,83.1,H,H
2025-11-16T11:00:00Z,12.6,11.8,11.1,90.5,H,H
2025-11-16T12:00:00Z,12.8,11.8,11,88.3,H,H
2025-11-16T13:00:00Z,12.5,11.7,11.1,91.1,H,H
2025-11-16T14:00:00Z,13.3,12.3,11.4,88.4,H,H
2025-11-16T15:00:00Z,13.4,12.6,11.9,90.4,H,H
2025-11-16T16:00:00Z,13.7,12.8,12.2,90.7,H,H
2025-11-16T17:00:00Z,13.7,13.3,13,95.6,H,H
2025-11-16T18:00:00Z,13.5,13.5,13.5,100,H,H
2025-11-16T19:00:00Z,13.6,13.6,13.6,99.9,H,H
2025-11-16T20:00:00Z,14.4,14,13.8,96,H,H
2025-11-16T21:00:00Z,15.3,14.5,13.8,90.8,H,H
2025-11-16T22:00:00Z,17.1,15.2,13.7,80.4,H,H
2025-11-16T23:00:00Z,17.6,15.1,13.2,75.4,H,H
2025-11-17T00:00:00Z,18.2,15.3,13.1,72.1,H,H
2025-11-17T01:00:00Z,19.3,15.6,12.9,66.3,H,H
2025-11-17T02:00:00Z,20.3,16.2,13.1,63.2,H,H
2025-11-17T03:00:00Z,20.5,16.1,12.8,61.3,H,H
2025-11-17T04:00:00Z,19.8,16.2,13.5,67,H,H
2025-11-17T05:00:00Z,18.3,15.5,13.4,73.3,H,H
2025-11-17T06:00:00Z,16.8,14.5,12.8,77.4,H,H
2025-11-17T07:00:00Z,15.5,13.7,12.2,80.8,H,H
2025-11-17T08:00:00Z,16.2,15.5,15,92.2,H,H
2025-11-17T09:00:00Z,15.9,14.6,13.5,85.7,H,H
2025-11-17T10:00:00Z,15.1,13.7,12.6,85,H,H
2025-11-17T11:00:00Z,14.5,13.3,12.3,86.5,H,H
2025-11-17T12:00:00Z,13.4,13.4,13.4,99.9,H,H
2025-11-17T13:00:00Z,13.9,13.9,13.9,100,H,H
2025-11-17T14:00:00Z,14.5,14.5,14.5,100,H,H
2025-11-17T15:00:00Z,15.6,15.6,15.6,99.9,H,H
2025-11-17T16:00:00Z,17.5,17.5,17.5,100,H,H
2025-11-17T17:00:00Z,17.6,17.6,17.6,100,H,H
2025-11-17T18:00:00Z,17.5,17.5,17.5,99.9,H,H
2025-11-17T19:00:00Z,17.6,17.6,17.6,99.9,H,H
2025-11-17T20:00:00Z,18.1,18.1,18.1,100,H,H
2025-11-17T21:00:00Z,18.4,18.4,18.4,100,H,H
2025-11-17T22:00:00Z,19.2,18.5,18.1,93.2,H,H
2025-11-17T23:00:00Z,20.2,18.7,17.8,86.3,H,H
2025-11-18T00:00:00Z,18.7,18.7,18.7,99.9,H,H
2025-11-18T01:00:00Z,18.4,18.4,18.4,99.9,H,H
2025-11-18T02:00:00Z,18.5,18.5,18.5,99.9,H,H
