Frequency [D/H],Data Type,Observation time UTC,Data Source,Radiation [MJ/m2],PERIOD [hrs]
D,Global,2024-04-16T11:59:00Z,D,13.08,24
D,Global,2024-04-17T11:59:00Z,D,9.39,24
D,Global,2024-04-18T11:59:00Z,D,10.6,24
D,Global,2024-04-19T11:59:00Z,D,10.81,24
D,Global,2024-04-20T11:59:00Z,D,2.23,24
D,Global,2024-04-21T11:59:00Z,D,8.96,24
D,Global,2024-04-22T11:59:00Z,D,11.14,24
D,Global,2024-04-23T11:59:00Z,D,12.98,24
D,Global,2024-04-24T11:59:00Z,D,13.18,24
D,Global,2024-04-25T11:59:00Z,D,5.88,24
D,Global,2024-04-26T11:59:00Z,D,8.47,24
D,Global,2024-04-27T11:59:00Z,D,13.38,24
D,Global,2024-04-28T11:59:00Z,D,12.87,24
D,Global,2024-04-29T11:59:00Z,D,9.84,24
D,Global,2024-04-30T11:59:00Z,D,12.39,24
D,Global,2024-05-01T11:59:00Z,D,9.63,24
D,Global,2024-05-02T11:59:00Z,D,9.46,24
D,Global,2024-05-03T11:59:00Z,D,10.63,24
D,Global,2024-05-04T11:59:00Z,D,12.09,24
D,Global,2024-05-05T11:59:00Z,D,11.89,24
D,Global,2024-05-06T11:59:00Z,D,6.7,24
D,Global,2024-05-07T11:59:00Z,D,8.16,24
D,Global,2024-05-08T11:59:00Z,D,11.4,24
D,Global,2024-05-09T11:59:00Z,D,11.23,24
D,Global,2024-05-10T11:59:00Z,D,11.51,24
D,Global,2024-05-11T11:59:00Z,D,10.56,24
D,Global,2024-05-12T11:59:00Z,D,10.06,24
D,Global,2024-05-13T11:59:00Z,D,7.11,24
D,Global,2024-05-14T11:59:00Z,D,7.34,24
D,Global,2024-05-15T11:59:00Z,D,3.3,24
D,Global,2024-05-16T11:59:00Z,D,5.26,24
D,Global,2024-05-17T11:59:00Z,D,9.57,24
D,Global,2024-05-18T11:59:00Z,D,10.32,24
D,Global,2024-05-19T11:59:00Z,D,10.28,24
D,Global,2024-05-20T11:59:00Z,D,5.67,24
D,Global,2024-05-21T11:59:00Z,D,2.16,24
D,Global,2024-05-22T11:59:00Z,D,9.4,24
D,Global,2024-05-23T11:59:00Z,D,5.16,24
D,Global,2024-05-24T11:59:00Z,D,10.26,24
D,Global,2024-05-25T11:59:00Z,D,8,24
D,Global,2024-05-26T11:59:00Z,D,5.04,24
D,Global,2024-05-27T11:59:00Z,D,5.01,24
D,Global,2024-05-28T11:59:00Z,D,5.65,24
D,Global,2024-05-29T11:59:00Z,D,6.02,24
D,Global,2024-05-30T11:59:00Z,D,9.25,24
D,Global,2024-05-31T11:59:00Z,D,8,24
D,Global,2024-06-01T11:59:00Z,D,7.82,24
D,Global,2024-06-02T11:59:00Z,D,5.23,24
D,Global,2024-06-03T11:59:00Z,D,4.37,24
D,Global,2024-06-04T11:59:00Z,D,8.53,24
D,Global,2024-06-05T11:59:00Z,D,9.04,24
D,Global,2024-06-06T11:59:00Z,D,4,24
D,Global,2024-06-07T11:59:00Z,D,8.41,24
D,Global,2024-06-08T11:59:00Z,D,8.6,24
D,Global,2024-06-09T11:59:00Z,D,1.51,24
D,Global,2024-06-10T11:59:00Z,D,7.28,24
D,Global,2024-06-11T11:59:00Z,D,8.39,24
D,Global,2024-06-12T11:59:00Z,D,8.78,24
D,Global,2024-06-13T11:59:00Z,D,4.67,24
D,Global,2024-06-14T11:59:00Z,D,1.33,24
D,Global,2024-06-15T11:59:00Z,D,6.24,24
D,Global,2024-06-16T11:59:00Z,D,6.47,24
D,Global,2024-06-17T11:59:00Z,D,3.8,24
D,Global,2024-06-18T11:59:00Z,D,6.65,24
D,Global,2024-06-19T11:59:00Z,D,7.45,24
D,Global,2024-06-20T11:59:00Z,D,8.23,24
D,Global,2024-06-21T11:59:00Z,D,8.25,24
D,Global,2024-06-22T11:59:00Z,D,3.84,24
D,Global,2024-06-23T11:59:00Z,D,2.92,24
D,Global,2024-06-24T11:59:00Z,D,6.91,24
D,Global,2024-06-25T11:59:00Z,D,1.79,24
D,Global,2024-06-26T11:59:00Z,D,6.53,24
D,Global,2024-06-27T11:59:00Z,D,8.56,24
D,Global,2024-06-28T11:59:00Z,D,8.78,24
D,Global,2024-06-29T11:59:00Z,D,7.49,24
D,Global,2024-06-30T11:59:00Z,D,7.56,24
D,Global,2024-07-01T11:59:00Z,D,2,24
D,Global,2024-07-02T11:59:00Z,D,6.56,24
D,Global,2024-07-03T11:59:00Z,D,9.16,24
D,Global,2024-07-04T11:59:00Z,D,9.04,24
D,Global,2024-07-05T11:59:00Z,D,9.06,24
D,Global,2024-07-06T11:59:00Z,D,8.1,24
D,Global,2024-07-07T11:59:00Z,D,7.88,24
D,Global,2024-07-08T11:59:00Z,D,9.13,24
D,Global,2024-07-09T11:59:00Z,D,7.74,24
D,Global,2024-07-10T11:59:00Z,D,9.33,24
D,Global,2024-07-11T11:59:00Z,D,8.34,24
D,Global,2024-07-12T11:59:00Z,D,9.17,24
D,Global,2024-07-13T11:59:00Z,D,7.85,24
D,Global,2024-07-14T11:59:00Z,D,7.97,24
D,Global,2024-07-15T11:59:00Z,D,2.44,24
D,Global,2024-07-16T11:59:00Z,D,6.91,24
D,Global,2024-07-17T11:59:00Z,D,3.23,24
D,Global,2024-07-18T11:59:00Z,D,9.71,24
D,Global,2024-07-19T11:59:00Z,D,1.55,24
D,Global,2024-07-20T11:59:00Z,D,3.51,24
D,Global,2024-07-21T11:59:00Z,D,3.04,24
D,Global,2024-07-22T11:59:00Z,D,6.99,24
D,Global,2024-07-23T11:59:00Z,D,8.95,24
D,Global,2024-07-24T11:59:00Z,D,10.26,24
D,Global,2024-07-25T11:59:00Z,D,9.27,24
D,Global,2024-07-26T11:59:00Z,D,10.66,24
D,Global,2024-07-27T11:59:00Z,D,6.41,24
D,Global,2024-07-28T11:59:00Z,D,6.73,24
D,Global,2024-07-29T11:59:00Z,D,2.93,24
D,Global,2024-07-30T11:59:00Z,D,4.2,24
D,Global,2024-07-31T11:59:00Z,D,7.82,24
D,Global,2024-08-01T11:59:00Z,D,3.89,24
D,Global,2024-08-02T11:59:00Z,D,8.41,24
D,Global,2024-08-03T11:59:00Z,D,11.63,24
D,Global,2024-08-04T11:59:00Z,D,11.1,24
D,Global,2024-08-05T11:59:00Z,D,10.92,24
D,Global,2024-08-06T11:59:00Z,D,11.36,24
D,Global,2024-08-07T11:59:00Z,D,12.08,24
D,Global,2024-08-08T11:59:00Z,D,5.5,24
D,Global,2024-08-09T11:59:00Z,D,9.32,24
D,Global,2024-08-10T11:59:00Z,D,9.9,24
D,Global,2024-08-11T11:59:00Z,D,10.54,24
D,Global,2024-08-12T11:59:00Z,D,6.58,24
D,Global,2024-08-13T11:59:00Z,D,13.18,24
D,Global,2024-08-14T11:59:00Z,D,13.21,24
D,Global,2024-08-15T11:59:00Z,D,5.83,24
D,Global,2024-08-16T11:59:00Z,D,4.02,24
D,Global,2024-08-17T11:59:00Z,D,3.88,24
D,Global,2024-08-18T11:59:00Z,D,6.28,24
D,Global,2024-08-19T11:59:00Z,D,7.96,24
D,Global,2024-08-20T11:59:00Z,D,10.75,24
D,Global,2024-08-21T11:59:00Z,D,11.93,24
D,Global,2024-08-22T11:59:00Z,D,11.24,24
D,Global,2024-08-23T11:59:00Z,D,9.26,24
D,Global,2024-08-24T11:59:00Z,D,5.42,24
D,Global,2024-08-25T11:59:00Z,D,8.17,24
D,Global,2024-08-26T11:59:00Z,D,7.38,24
D,Global,2024-08-27T11:59:00Z,D,6.1,24
D,Global,2024-08-28T11:59:00Z,D,7.99,24
D,Global,2024-08-29T11:59:00Z,D,2.29,24
D,Global,2024-08-30T11:59:00Z,D,12.51,24
D,Global,2024-08-31T11:59:00Z,D,4.94,24
D,Global,2024-09-01T11:59:00Z,D,15.58,24
D,Global,2024-09-02T11:59:00Z,D,16.54,24
D,Global,2024-09-03T11:59:00Z,D,11.97,24
D,Global,2024-09-04T11:59:00Z,D,12.05,24
D,Global,2024-09-05T11:59:00Z,D,16.99,24
D,Global,2024-09-06T11:59:00Z,D,14.15,24
D,Global,2024-09-07T11:59:00Z,D,6.71,24
D,Global,2024-09-08T11:59:00Z,D,15.15,24
D,Global,2024-09-09T11:59:00Z,D,16.02,24
D,Global,2024-09-10T11:59:00Z,D,8.56,24
D,Global,2024-09-11T11:59:00Z,D,18.09,24
D,Global,2024-09-12T11:59:00Z,D,15.84,24
D,Global,2024-09-13T11:59:00Z,D,6.41,24
D,Global,2024-09-14T11:59:00Z,D,4.67,24
D,Global,2024-09-15T11:59:00Z,D,13.3,24
D,Global,2024-09-16T11:59:00Z,D,7.6,24
D,Global,2024-09-17T11:59:00Z,D,11.4,24
D,Global,2024-09-18T11:59:00Z,D,15.15,24
D,Global,2024-09-19T11:59:00Z,D,11.73,24
D,Global,2024-09-20T11:59:00Z,D,6.48,24
D,Global,2024-09-21T11:59:00Z,D,17.87,24
D,Global,2024-09-22T11:59:00Z,D,11.53,24
D,Global,2024-09-23T11:59:00Z,D,17.94,24
D,Global,2024-09-24T11:59:00Z,D,11.53,24
D,Global,2024-09-25T11:59:00Z,D,21,24
D,Global,2024-09-26T11:59:00Z,D,15.79,24
D,Global,2024-09-27T11:59:00Z,D,6.3,24
D,Global,2024-09-28T11:59:00Z,D,19.92,24
D,Global,2024-09-29T10:59:00Z,D,18.87,24
D,Global,2024-09-30T10:59:00Z,D,20.98,24
D,Global,2024-10-01T10:59:00Z,D,10.5,24
D,Global,2024-10-02T10:59:00Z,D,6.61,24
D,Global,2024-10-03T10:59:00Z,D,5.07,24
D,Global,2024-10-04T10:59:00Z,D,22.98,24
D,Global,2024-10-05T10:59:00Z,D,13.91,24
D,Global,2024-10-06T10:59:00Z,D,9.67,24
D,Global,2024-10-07T10:59:00Z,D,12.21,24
D,Global,2024-10-08T10:59:00Z,D,17.48,24
D,Global,2024-10-09T10:59:00Z,D,17.05,24
D,Global,2024-10-10T10:59:00Z,D,19.99,24
D,Global,2024-10-11T10:59:00Z,D,16.86,24
D,Global,2024-10-12T10:59:00Z,D,24.32,24
D,Global,2024-10-13T10:59:00Z,D,12.37,24
D,Global,2024-10-14T10:59:00Z,D,14.63,24
D,Global,2024-10-15T10:59:00Z,D,23.1,24
D,Global,2024-10-16T10:59:00Z,D,25.54,24
D,Global,2024-10-17T10:59:00Z,D,20.22,24
D,Global,2024-10-18T10:59:00Z,D,15.89,24
D,Global,2024-10-19T10:59:00Z,D,16.99,24
D,Global,2024-10-20T10:59:00Z,D,21.73,24
D,Global,2024-10-21T10:59:00Z,D,21.94,24
D,Global,2024-10-22T10:59:00Z,D,23.87,24
D,Global,2024-10-23T10:59:00Z,D,19.15,24
D,Global,2024-10-24T10:59:00Z,D,22.07,24
D,Global,2024-10-25T10:59:00Z,D,11.86,24
D,Global,2024-10-26T10:59:00Z,D,10.09,24
D,Global,2024-10-27T10:59:00Z,D,24.36,24
D,Global,2024-10-28T10:59:00Z,D,17.99,24
D,Global,2024-10-29T10:59:00Z,D,17.03,24
D,Global,2024-10-30T10:59:00Z,D,17.66,24
D,Global,2024-10-31T10:59:00Z,D,13.42,24
D,Global,2024-11-01T10:59:00Z,D,24.16,24
D,Global,2024-11-02T10:59:00Z,D,15.68,24
D,Global,2024-11-03T10:59:00Z,D,23.58,24
D,Global,2024-11-04T10:59:00Z,D,23.79,24
D,Global,2024-11-05T10:59:00Z,D,21.37,24
D,Global,2024-11-06T10:59:00Z,D,14.13,24
D,Global,2024-11-07T10:59:00Z,D,10.82,24
D,Global,2024-11-08T10:59:00Z,D,14.54,24
D,Global,2024-11-09T10:59:00Z,D,16.93,24
D,Global,2024-11-10T10:59:00Z,D,13.76,24
D,Global,2024-11-11T10:59:00Z,D,18.63,24
D,Global,2024-11-12T10:59:00Z,D,25.57,24
D,Global,2024-11-13T10:59:00Z,D,26.62,24
D,Global,2024-11-14T10:59:00Z,D,11.44,24
D,Global,2024-11-15T10:59:00Z,D,3.96,24
D,Global,2024-11-16T10:59:00Z,D,25.44,24
D,Global,2024-11-17T10:59:00Z,D,23.84,24
D,Global,2024-11-18T10:59:00Z,D,23.86,24
D,Global,2024-11-19T10:59:00Z,D,29.86,24
D,Global,2024-11-20T10:59:00Z,D,14.6,24
D,Global,2024-11-21T10:59:00Z,D,20.66,24
D,Global,2024-11-22T10:59:00Z,D,27.02,24
D,Global,2024-11-23T10:59:00Z,D,22.59,24
D,Global,2024-11-24T10:59:00Z,D,21.93,24
D,Global,2024-11-25T10:59:00Z,D,23.33,24
D,Global,2024-11-26T10:59:00Z,D,24.69,24
D,Global,2024-11-27T10:59:00Z,D,28.18,24
D,Global,2024-11-28T10:59:00Z,D,29.51,24
D,Global,2024-11-29T10:59:00Z,D,21.39,24
D,Global,2024-11-30T10:59:00Z,D,4.84,24
D,Global,2024-12-01T10:59:00Z,D,11.53,24
D,Global,2024-12-02T10:59:00Z,D,23.82,24
D,Global,2024-12-03T10:59:00Z,D,25.24,24
D,Global,2024-12-04T10:59:00Z,D,29.82,24
D,Global,2024-12-05T10:59:00Z,D,22.95,24
D,Global,2024-12-06T10:59:00Z,D,31.99,24
D,Global,2024-12-07T10:59:00Z,D,26.72,24
D,Global,2024-12-08T10:59:00Z,D,20.09,24
D,Global,2024-12-09T10:59:00Z,D,4.92,24
D,Global,2024-12-10T10:59:00Z,D,27.61,24
D,Global,2024-12-11T10:59:00Z,D,26.07,24
D,Global,2024-12-12T10:59:00Z,D,8.31,24
D,Global,2024-12-13T10:59:00Z,D,29.75,24
D,Global,2024-12-14T10:59:00Z,D,31.66,24
D,Global,2024-12-15T10:59:00Z,D,31.46,24
D,Global,2024-12-16T10:59:00Z,D,6.65,24
D,Global,2024-12-17T10:59:00Z,D,29.34,24
D,Global,2024-12-18T10:59:00Z,D,25.64,24
D,Global,2024-12-19T10:59:00Z,D,25.03,24
D,Global,2024-12-20T10:59:00Z,D,26.07,24
D,Global,2024-12-21T10:59:00Z,D,13.38,24
D,Global,2024-12-22T10:59:00Z,D,17,24
D,Global,2024-12-23T10:59:00Z,D,22.37,24
D,Global,2024-12-24T10:59:00Z,D,25.12,24
D,Global,2024-12-25T10:59:00Z,D,24.85,24
D,Global,2024-12-26T10:59:00Z,D,10.98,24
D,Global,2024-12-27T10:59:00Z,D,25.22,24
D,Global,2024-12-28T10:59:00Z,D,29.18,24
D,Global,2024-12-29T10:59:00Z,D,29.05,24
D,Global,2024-12-30T10:59:00Z,D,22.89,24
D,Global,2024-12-31T10:59:00Z,D,18.08,24
D,Global,2025-01-01T10:59:00Z,D,26.02,24
D,Global,2025-01-02T10:59:00Z,D,21.73,24
D,Global,2025-01-03T10:59:00Z,D,22.33,24
D,Global,2025-01-04T10:59:00Z,D,23.29,24
D,Global,2025-01-05T10:59:00Z,D,15.69,24
D,Global,2025-01-06T10:59:00Z,D,22.62,24
D,Global,2025-01-07T10:59:00Z,D,26,24
D,Global,2025-01-08T10:59:00Z,D,23.64,24
D,Global,2025-01-09T10:59:00Z,D,29.86,24
D,Global,2025-01-10T10:59:00Z,D,30.83,24
D,Global,2025-01-11T10:59:00Z,D,20.54,24
D,Global,2025-01-12T10:59:00Z,D,26.34,24
D,Global,2025-01-13T10:59:00Z,D,30.48,24
D,Global,2025-01-14T10:59:00Z,D,31.55,24
D,Global,2025-01-15T10:59:00Z,D,28.34,24
D,Global,2025-01-16T10:59:00Z,D,15.78,24
D,Global,2025-01-17T10:59:00Z,D,20.89,24
D,Global,2025-01-18T10:59:00Z,D,24.58,24
D,Global,2025-01-19T10:59:00Z,D,23.14,24
D,Global,2025-01-20T10:59:00Z,D,21.41,24
D,Global,2025-01-21T10:59:00Z,D,9.33,24
D,Global,2025-01-22T10:59:00Z,D,21.34,24
D,Global,2025-01-23T10:59:00Z,D,27.27,24
D,Global,2025-01-24T10:59:00Z,D,21.91,24
D,Global,2025-01-25T10:59:00Z,D,16.9,24
D,Global,2025-01-26T10:59:00Z,D,7.59,24
D,Global,2025-01-27T10:59:00Z,D,30.02,24
D,Global,2025-01-28T10:59:00Z,D,28.04,24
D,Global,2025-01-29T10:59:00Z,D,21.19,24
D,Global,2025-01-30T10:59:00Z,D,17.55,24
D,Global,2025-01-31T10:59:00Z,D,21.44,24
D,Global,2025-02-01T10:59:00Z,D,21.61,24
D,Global,2025-02-02T10:59:00Z,D,14.39,24
D,Global,2025-02-03T10:59:00Z,D,22.36,24
D,Global,2025-02-04T10:59:00Z,D,25.01,24
D,Global,2025-02-05T10:59:00Z,D,24.17,24
D,Global,2025-02-06T10:59:00Z,D,27.39,24
D,Global,2025-02-07T10:59:00Z,D,22.04,24
D,Global,2025-02-08T10:59:00Z,D,27.82,24
D,Global,2025-02-09T10:59:00Z,D,23.58,24
D,Global,2025-02-10T10:59:00Z,D,15.33,24
D,Global,2025-02-11T10:59:00Z,D,18.73,24
D,Global,2025-02-12T10:59:00Z,D,27.48,24
D,Global,2025-02-13T10:59:00Z,D,25.41,24
D,Global,2025-02-14T10:59:00Z,D,24.13,24
D,Global,2025-02-15T10:59:00Z,D,21.8,24
D,Global,2025-02-16T10:59:00Z,D,9.41,24
D,Global,2025-02-17T10:59:00Z,D,7.66,24
D,Global,2025-02-18T10:59:00Z,D,10.36,24
D,Global,2025-02-19T10:59:00Z,D,13.97,24
D,Global,2025-02-20T10:59:00Z,D,20,24
D,Global,2025-02-21T10:59:00Z,D,21.78,24
D,Global,2025-02-22T10:59:00Z,D,26.13,24
D,Global,2025-02-23T10:59:00Z,D,19.61,24
D,Global,2025-02-24T10:59:00Z,D,24.83,24
D,Global,2025-02-25T10:59:00Z,D,19.64,24
D,Global,2025-02-26T10:59:00Z,D,20.09,24
D,Global,2025-02-27T10:59:00Z,D,22.42,24
D,Global,2025-02-28T10:59:00Z,D,5.28,24
D,Global,2025-03-01T10:59:00Z,D,15.04,24
D,Global,2025-03-02T10:59:00Z,D,25.79,24
D,Global,2025-03-03T10:59:00Z,D,21.98,24
D,Global,2025-03-04T10:59:00Z,D,7.57,24
D,Global,2025-03-05T10:59:00Z,D,21.97,24
D,Global,2025-03-06T10:59:00Z,D,22.9,24
D,Global,2025-03-07T10:59:00Z,D,25.42,24
D,Global,2025-03-08T10:59:00Z,D,14.31,24
D,Global,2025-03-09T10:59:00Z,D,23.44,24
D,Global,2025-03-10T10:59:00Z,D,21.45,24
D,Global,2025-03-11T10:59:00Z,D,23.67,24
D,Global,2025-03-12T10:59:00Z,D,21.69,24
D,Global,2025-03-13T10:59:00Z,D,16.37,24
D,Global,2025-03-14T10:59:00Z,D,22.93,24
D,Global,2025-03-15T10:59:00Z,D,21,24
D,Global,2025-03-16T10:59:00Z,D,19.08,24
D,Global,2025-03-17T10:59:00Z,D,12.59,24
D,Global,2025-03-18T10:59:00Z,D,10.64,24
D,Global,2025-03-19T10:59:00Z,D,10.31,24
D,Global,2025-03-20T10:59:00Z,D,11.66,24
D,Global,2025-03-21T10:59:00Z,D,17.28,24
D,Global,2025-03-22T10:59:00Z,D,21.47,24
D,Global,2025-03-23T10:59:00Z,D,20.2,24
D,Global,2025-03-24T10:59:00Z,D,15.36,24
D,Global,2025-03-25T10:59:00Z,D,14.94,24
D,Global,2025-03-26T10:59:00Z,D,18.22,24
D,Global,2025-03-27T10:59:00Z,D,20.15,24
D,Global,2025-03-28T10:59:00Z,D,17.54,24
D,Global,2025-03-29T10:59:00Z,D,15.72,24
D,Global,2025-03-30T10:59:00Z,D,16.33,24
D,Global,2025-03-31T10:59:00Z,D,13.81,24
D,Global,2025-04-01T10:59:00Z,D,17.14,24
D,Global,2025-04-02T10:59:00Z,D,4.73,24
D,Global,2025-04-03T10:59:00Z,D,6.29,24
D,Global,2025-04-04T10:59:00Z,D,2.58,24
D,Global,2025-04-05T10:59:00Z,D,15.75,24
D,Global,2025-04-06T11:59:00Z,D,14.2,24
D,Global,2025-04-07T11:59:00Z,D,16.34,24
D,Global,2025-04-08T11:59:00Z,D,9.93,24
D,Global,2025-04-09T11:59:00Z,D,16.44,24
D,Global,2025-04-10T11:59:00Z,D,17.36,24
D,Global,2025-04-11T11:59:00Z,D,9.89,24
D,Global,2025-04-12T11:59:00Z,D,16.56,24
D,Global,2025-04-13T11:59:00Z,D,14.96,24
D,Global,2025-04-14T11:59:00Z,D,9.93,24
D,Global,2025-04-15T11:59:00Z,D,14.44,24
D,Global,2025-04-16T11:59:00Z,D,6.69,24
D,Global,2025-04-17T11:59:00Z,D,6.06,24
D,Global,2025-04-18T11:59:00Z,D,5.49,24
D,Global,2025-04-19T11:59:00Z,D,4.32,24
D,Global,2025-04-20T11:59:00Z,D,4.99,24
D,Global,2025-04-21T11:59:00Z,D,7.33,24
D,Global,2025-04-22T11:59:00Z,D,14.11,24
D,Global,2025-04-23T11:59:00Z,D,13.47,24
D,Global,2025-04-24T11:59:00Z,D,14.49,24
D,Global,2025-04-25T11:59:00Z,D,11.36,24
D,Global,2025-04-26T11:59:00Z,D,4.68,24
D,Global,2025-04-27T11:59:00Z,D,2.85,24
D,Global,2025-04-28T11:59:00Z,D,6.48,24
D,Global,2025-04-29T11:59:00Z,D,7.6,24
D,Global,2025-04-30T11:59:00Z,D,4.79,24
D,Global,2025-05-01T11:59:00Z,D,7.47,24
D,Global,2025-05-02T11:59:00Z,D,11.25,24
D,Global,2025-05-03T11:59:00Z,D,12.57,24
D,Global,2025-05-04T11:59:00Z,D,12.37,24
D,Global,2025-05-05T11:59:00Z,D,12.57,24
D,Global,2025-05-06T11:59:00Z,D,9.92,24
D,Global,2025-05-07T11:59:00Z,D,10.23,24
D,Global,2025-05-08T11:59:00Z,D,3.74,24
D,Global,2025-05-09T11:59:00Z,D,1.87,24
D,Global,2025-05-10T11:59:00Z,D,9.91,24
D,Global,2025-05-11T11:59:00Z,D,10.91,24
D,Global,2025-05-12T11:59:00Z,D,11.05,24
D,Global,2025-05-13T11:59:00Z,D,6.03,24
D,Global,2025-05-14T11:59:00Z,D,9.97,24
D,Global,2025-05-15T11:59:00Z,D,7.94,24
D,Global,2025-05-16T11:59:00Z,D,8.37,24
D,Global,2025-05-17T11:59:00Z,D,10.17,24
D,Global,2025-05-18T11:59:00Z,D,4.62,24
D,Global,2025-05-19T11:59:00Z,D,10.27,24
D,Global,2025-05-20T11:59:00Z,D,10.98,24
D,Global,2025-05-21T11:59:00Z,D,10.67,24
D,Global,2025-05-22T11:59:00Z,D,10.56,24
D,Global,2025-05-23T11:59:00Z,D,9.16,24
D,Global,2025-05-24T11:59:00Z,D,10.32,24
D,Global,2025-05-25T11:59:00Z,D,7.18,24
D,Global,2025-05-26T11:59:00Z,D,4.98,24
D,Global,2025-05-27T11:59:00Z,D,5.69,24
D,Global,2025-05-28T11:59:00Z,D,0.89,24
D,Global,2025-05-29T11:59:00Z,D,6.44,24
D,Global,2025-05-30T11:59:00Z,D,5.79,24
D,Global,2025-05-31T11:59:00Z,D,6.41,24
D,Global,2025-06-01T11:59:00Z,D,8.14,24
D,Global,2025-06-02T11:59:00Z,D,6.99,24
D,Global,2025-06-03T11:59:00Z,D,6.11,24
D,Global,2025-06-04T11:59:00Z,D,0.92,24
D,Global,2025-06-05T11:59:00Z,D,7.21,24
D,Global,2025-06-06T11:59:00Z,D,5.55,24
D,Global,2025-06-07T11:59:00Z,D,8.91,24
D,Global,2025-06-08T11:59:00Z,D,9.33,24
D,Global,2025-06-09T11:59:00Z,D,6.23,24
D,Global,2025-06-10T11:59:00Z,D,3.59,24
D,Global,2025-06-11T11:59:00Z,D,7.21,24
D,Global,2025-06-12T11:59:00Z,D,3.29,24
D,Global,2025-06-13T11:59:00Z,D,5.66,24
D,Global,2025-06-14T11:59:00Z,D,8.78,24
D,Global,2025-06-15T11:59:00Z,D,6.65,24
D,Global,2025-06-16T11:59:00Z,D,8.95,24
D,Global,2025-06-17T11:59:00Z,D,8.63,24
D,Global,2025-06-18T11:59:00Z,D,8.72,24
D,Global,2025-06-19T11:59:00Z,D,6.98,24
D,Global,2025-06-20T11:59:00Z,D,6.12,24
D,Global,2025-06-21T11:59:00Z,D,8.6,24
D,Global,2025-06-22T11:59:00Z,D,9.17,24
D,Global,2025-06-23T11:59:00Z,D,7.24,24
D,Global,2025-06-24T11:59:00Z,D,9.2,24
D,Global,2025-06-25T11:59:00Z,D,3.62,24
D,Global,2025-06-26T11:59:00Z,D,2.77,24
D,Global,2025-06-27T11:59:00Z,D,0.68,24
D,Global,2025-06-28T11:59:00Z,D,5,24
D,Global,2025-06-29T11:59:00Z,D,7.04,24
D,Global,2025-06-30T11:59:00Z,D,9.24,24
D,Global,2025-07-01T11:59:00Z,D,9.79,24
D,Global,2025-07-02T11:59:00Z,D,3.37,24
D,Global,2025-07-03T11:59:00Z,D,1.15,24
D,Global,2025-07-04T11:59:00Z,D,6.19,24
D,Global,2025-07-05T11:59:00Z,D,3.31,24
D,Global,2025-07-06T11:59:00Z,D,8.6,24
D,Global,2025-07-07T11:59:00Z,D,8.84,24
D,Global,2025-07-08T11:59:00Z,D,9.23,24
D,Global,2025-07-09T11:59:00Z,D,2.92,24
D,Global,2025-07-10T11:59:00Z,D,3.05,24
D,Global,2025-07-11T11:59:00Z,D,1.42,24
D,Global,2025-07-12T11:59:00Z,D,4.01,24
D,Global,2025-07-13T11:59:00Z,D,3.19,24
D,Global,2025-07-14T11:59:00Z,D,7.84,24
D,Global,2025-07-15T11:59:00Z,D,5.37,24
D,Global,2025-07-16T11:59:00Z,D,8.34,24
D,Global,2025-07-17T11:59:00Z,D,1.91,24
D,Global,2025-07-18T11:59:00Z,D,4.87,24
D,Global,2025-07-19T11:59:00Z,D,9.8,24
D,Global,2025-07-20T11:59:00Z,D,10.61,24
D,Global,2025-07-21T11:59:00Z,D,10.66,24
D,Global,2025-07-22T11:59:00Z,D,9.44,24
D,Global,2025-07-23T11:59:00Z,D,10.24,24
D,Global,2025-07-24T11:59:00Z,D,11.09,24
D,Global,2025-07-25T11:59:00Z,D,11.35,24
D,Global,2025-07-26T11:59:00Z,D,5.46,24
D,Global,2025-07-27T11:59:00Z,D,8.27,24
D,Global,2025-07-28T11:59:00Z,D,4.95,24
D,Global,2025-07-29T11:59:00Z,D,1.46,24
D,Global,2025-07-30T11:59:00Z,D,6.51,24
D,Global,2025-07-31T11:59:00Z,D,8.57,24
D,Global,2025-08-01T11:59:00Z,D,11.36,24
D,Global,2025-08-02T11:59:00Z,D,11.97,24
D,Global,2025-08-03T11:59:00Z,D,11.75,24
D,Global,2025-08-04T11:59:00Z,D,8.13,24
D,Global,2025-08-05T11:59:00Z,D,7.52,24
D,Global,2025-08-06T11:59:00Z,D,8.78,24
D,Global,2025-08-07T11:59:00Z,D,5.25,24
D,Global,2025-08-08T11:59:00Z,D,2.24,24
D,Global,2025-08-09T11:59:00Z,D,9.54,24
D,Global,2025-08-10T11:59:00Z,D,12.45,24
D,Global,2025-08-11T11:59:00Z,D,12.39,24
D,Global,2025-08-12T11:59:00Z,D,10.66,24
D,Global,2025-08-13T11:59:00Z,D,12.48,24
D,Global,2025-08-14T11:59:00Z,D,12.07,24
D,Global,2025-08-15T11:59:00Z,D,13.76,24
D,Global,2025-08-16T11:59:00Z,D,8.49,24
D,Global,2025-08-17T11:59:00Z,D,5.01,24
D,Global,2025-08-18T11:59:00Z,D,8.41,24
D,Global,2025-08-19T11:59:00Z,D,10.7,24
D,Global,2025-08-20T11:59:00Z,D,11.26,24
D,Global,2025-08-21T11:59:00Z,D,13.75,24
D,Global,2025-08-22T11:59:00Z,D,12.4,24
D,Global,2025-08-23T11:59:00Z,D,9.32,24
D,Global,2025-08-24T11:59:00Z,D,5.6,24
D,Global,2025-08-25T11:59:00Z,D,10.78,24
D,Global,2025-08-26T11:59:00Z,D,14.93,24
