"Date","MET_radswd","MET_radlwd","MET_cldcvr","MET_tmpair","MET_airmax","MET_airmin","MET_dewmax","MET_dewmin","MET_humrel","MET_tmpdew","MET_prvapr","MET_prsttn","MET_prmslp","MET_wndspd","MET_wnddir","MET_wnduvu","MET_wnduvv","MET_pprain","MET_ppsnow"
1990-06-22,78.91,267.724,0.716,6.824,0,0,0,0,90.072,5.309,8.917,95902.2,99224.567,3.855,66.748,3.542,1.522,3.828,0
1990-06-23,90.229,260.241,0.605,7.6,0,0,0,0,84.488,5.152,8.821,97250.8,100610.445,2.356,54.562,1.92,1.366,0.321,0
1990-06-24,80.231,287.838,0.702,7.678,0,0,0,0,91.347,6.357,9.589,97862,101241.798,1.434,85.809,1.43,0.105,0.023,0
1990-06-25,78.896,305.768,0.71,8.91,0,0,0,0,93.508,7.919,10.672,98012.1,101382.105,0.69,211.039,-0.356,-0.591,0.306,0
1990-06-26,14.563,343.353,1,10.539,0,0,0,0,96.56,10.015,12.295,97303,100629.145,4.108,210.735,-2.099,-3.531,53.704,0
1990-06-27,89.891,287.732,0.602,9.277,0,0,0,0,91.801,8.012,10.74,96979.9,100310.013,2.137,53.23,1.712,1.28,50.818,0
1990-06-28,78.279,299.032,0.722,7.66,0,0,0,0,94.348,6.81,9.891,96600.9,99937.364,0.682,114.745,0.619,-0.285,3.303,0
1990-06-29,78.724,283.052,0.721,7.719,0,0,0,0,92.116,6.52,9.696,95991.8,99306.518,3.591,77.511,3.506,0.777,5.219,0
1990-06-30,87.349,265.572,0.645,8.126,0,0,0,0,82.764,5.371,8.957,96380.7,99703.968,3.168,39.745,2.025,2.436,1.327,0
1990-07-01,111.02,248.869,0.345,7.292,0,0,0,0,83.213,4.633,8.507,97023.4,100378.913,1.476,13.481,0.344,1.435,0.007,0
1990-07-02,34.276,307.718,1,6.769,0,0,0,0,96.855,6.305,9.553,96344.3,99682.638,0.651,230.863,-0.505,-0.411,10.011,0
1990-07-03,26.883,323.59,1,7.975,0,0,0,0,99.359,7.88,10.643,95606.9,98905.286,0.247,230.082,-0.19,-0.159,23.377,0
1990-07-04,77.672,294.459,0.738,8.321,0,0,0,0,93.29,7.3,10.23,95801,99101.966,2.445,67.103,2.253,0.951,12.759,0
1990-07-05,73.645,277.77,0.777,7.819,0,0,0,0,90.737,6.399,9.617,96860.8,100204.321,1.954,65.902,1.784,0.798,0.208,0
1990-07-06,12.217,317.654,1,7.744,0,0,0,0,98.253,7.486,10.36,95971.7,99285.425,0.279,147.855,0.148,-0.236,21.125,0
1990-07-07,104.341,278.72,0.475,8.948,0,0,0,0,84.264,6.435,9.642,96282.8,99592.887,4.452,65.388,4.047,1.854,7.746,0
1990-07-08,65.725,311.899,0.842,9.604,0,0,0,0,93.145,8.55,11.14,96542.3,99853.505,4.445,88.631,4.443,0.106,3.772,0
1990-07-09,57.038,307.175,0.909,8.289,0,0,0,0,92.542,7.151,10.127,96570,99897.843,2.922,91.69,2.921,-0.086,5.243,0
1990-07-10,105.193,245.767,0.528,5.686,0,0,0,0,84.055,3.202,7.692,96922.2,100293.793,1.54,56.387,1.282,0.853,3.022,0
1990-07-11,88.46,257.802,0.697,5.439,0,0,0,0,85.98,3.28,7.734,96780,100149.673,1.995,77.859,1.95,0.42,0.284,0
1990-07-12,77.603,284.4,0.784,6.962,0,0,0,0,88.509,5.194,8.846,96468.1,99808.393,1.589,66.157,1.454,0.642,1.432,0
1990-07-13,97.51,251.516,0.626,5.801,0,0,0,0,85.825,3.611,7.917,97597.5,100991.167,1.654,60.094,1.434,0.825,0.037,0
1990-07-14,88.651,266.739,0.707,7.094,0,0,0,0,84.066,4.584,8.478,97846.6,101233.01,2.601,60.251,2.258,1.29,0.055,0
1990-07-15,77.157,292.516,0.797,7.765,0,0,0,0,90.364,6.286,9.542,97696.5,101069.529,2.314,77.353,2.258,0.507,0.218,0
1990-07-16,79.75,310.144,0.782,8.255,0,0,0,0,88.18,6.414,9.627,97442.5,100800.824,1.429,63.2,1.276,0.644,3.716,0
1990-07-17,34.656,310.632,1,5.557,0,0,0,0,94.996,4.818,8.616,97114.3,100494.164,2.273,325.073,-1.301,1.863,15.661,0
1990-07-18,106.104,264.023,0.583,5.862,0,0,0,0,81.563,2.949,7.556,97372.9,100758.002,3.442,332.745,-1.576,3.059,4.579,0
1990-07-19,117.192,258.365,0.475,6.158,0,0,0,0,78.542,2.705,7.427,98118.8,101526.166,1.661,283.573,-1.615,0.39,0.003,0
1990-07-20,19.407,318.545,1,8.272,0,0,0,0,92.706,7.16,10.133,98050.2,101429.257,2.366,209.842,-1.177,-2.052,17.097,0
1990-07-21,75.784,317.648,0.825,10.036,0,0,0,0,97.726,9.692,12.031,97935,101288.782,1.756,132.556,1.294,-1.188,14.445,0
1990-07-22,46.891,324.396,1,9.217,0,0,0,0,97.877,8.899,11.405,97817.4,101177.001,1.196,135.061,0.845,-0.847,7.308,0
1990-07-23,90.612,301.067,0.733,9.401,0,0,0,0,93.492,8.403,11.03,98014.9,101379.063,1.854,70.679,1.75,0.614,3.807,0
1990-07-24,110.491,279.3,0.585,7.822,0,0,0,0,87.163,5.819,9.239,98176.3,101565.199,1.122,49.817,0.858,0.724,0.459,0
1990-07-25,72.638,293.45,0.87,7.8,0,0,0,0,92.977,6.734,9.841,97586.7,100955.518,0.96,133.071,0.701,-0.656,1.043,0
1990-07-26,50.755,317.852,0.996,9.313,0,0,0,0,96.892,8.844,11.363,96528.6,99842.795,1.655,109.37,1.562,-0.549,7.064,0
1990-07-27,82.653,298.243,0.817,8.132,0,0,0,0,86.909,6.083,9.409,96290.1,99610.172,0.422,356.926,-0.023,0.421,5.324,0
1990-07-28,50.1,314.223,1,7.976,0,0,0,0,97.357,7.583,10.429,94917.2,98191.777,3.337,286.585,-3.198,0.953,29.037,0
1990-07-29,85.71,295.237,0.807,9.215,0,0,0,0,84.012,6.654,9.788,95925.8,99220.449,4.005,349.348,-0.74,3.936,3.28,0
1990-07-30,122.509,265.789,0.541,8.372,0,0,0,0,77.391,4.646,8.517,97227.3,100576.79,2.991,350.3,-0.504,2.949,0.494,0
1990-07-31,135.665,250.932,0.417,6.932,0,0,0,0,84.171,4.444,8.395,98049.7,101445.128,1.077,41.365,0.712,0.808,0.002,0
1990-08-01,133.802,263.025,0.456,6.105,0,0,0,0,86.468,4.016,8.146,98344.6,101760.467,1.322,50.201,1.016,0.846,0.002,0
1990-08-02,136.124,257.7,0.445,6.508,0,0,0,0,85.266,4.212,8.259,98522.6,101939.655,0.375,47.001,0.274,0.256,0,0
1990-08-03,50.244,318.596,1,7.593,0,0,0,0,93.171,6.56,9.723,98183.6,101575.555,2.278,225.336,-1.62,-1.601,1.398,0
1990-08-04,16.145,346.191,1,10.836,0,0,0,0,98.008,10.533,12.729,96975,100286.421,4.748,201.546,-1.744,-4.416,53.708,0
1990-08-05,64.742,344.665,0.951,10.855,0,0,0,0,98.147,10.574,12.763,96382,99672.94,2.329,174.046,0.242,-2.316,49.811,0
1990-08-06,62.387,337.931,0.967,10.96,0,0,0,0,96.114,10.365,12.586,95060.7,98305.312,4.527,146.197,2.518,-3.762,40.166,0
1990-08-07,108.766,287.009,0.718,8.58,0,0,0,0,87.245,6.579,9.737,95563.6,98853.311,3.081,87.204,3.078,0.15,7.346,0
1990-08-08,128.683,256.689,0.596,6.924,0,0,0,0,76.785,3.13,7.654,97104.3,100467.085,1.015,58.637,0.867,0.528,0.219,0
1990-08-09,89.999,286.81,0.845,7.189,0,0,0,0,88.857,5.473,9.02,97633.2,101011.07,1.257,236.355,-1.046,-0.696,0.338,0
1990-08-10,26.562,338.401,1,9.575,0,0,0,0,96.335,9.02,11.499,97132.8,100464.603,4.796,212.641,-2.587,-4.038,45.489,0
1990-08-11,76.749,313.172,0.917,9.701,0,0,0,0,96.013,9.096,11.558,96078.1,99372.238,3.303,145.158,1.887,-2.711,49.355,0
1990-08-12,111.176,310.043,0.736,9.097,0,0,0,0,94.827,8.311,10.96,96076.8,99378.039,2.979,119.153,2.602,-1.451,11.932,0
1990-08-13,94.796,311.668,0.835,9.184,0,0,0,0,95.409,8.488,11.093,95855.3,99147.9,2.409,120.863,2.068,-1.236,10.229,0
1990-08-14,117.395,292.461,0.719,8.321,0,0,0,0,88.526,6.536,9.708,95639,98934.384,2.449,89.38,2.449,0.026,7.45,0
1990-08-15,101.838,281.353,0.816,7.683,0,0,0,0,84.147,5.176,8.836,95635.3,98938.14,0.658,150.501,0.324,-0.573,8.71,0
1990-08-16,66.117,324.965,0.986,8.544,0,0,0,0,97.176,8.121,10.819,93652.2,96876.537,1.54,296.184,-1.382,0.679,46.251,0
1990-08-17,128.742,274.591,0.679,7.579,0,0,0,0,82.777,4.838,8.63,94683.6,97954.8,2.65,53.145,2.12,1.589,11.712,0
1990-08-18,118.974,283.189,0.745,7.036,0,0,0,0,83.157,4.372,8.353,95885.5,99204.739,1.194,333.71,-0.529,1.07,0.919,0
1990-08-19,66.187,287.645,0.998,6.528,0,0,0,0,88.909,4.83,8.624,96245,99582.821,2.746,351.176,-0.421,2.713,6.334,0
1990-08-20,109.76,275.36,0.806,7.043,0,0,0,0,85.389,4.758,8.581,96666.2,100012.381,2.125,359.434,-0.021,2.125,3.284,0
1990-08-21,100,286.412,0.858,6.612,0,0,0,0,93.053,5.568,9.078,96888,100247.097,2.198,244.496,-1.984,-0.947,3.418,0
1990-08-22,37.228,319.497,1,7.964,0,0,0,0,97.623,7.61,10.449,95677,98977.939,1.848,270.912,-1.847,0.029,58.959,0
1990-08-23,71.058,317.999,0.988,8.175,0,0,0,0,96.331,7.626,10.46,95092.5,98370.768,1.024,170.931,0.161,-1.011,16.741,0
1990-08-24,104.954,309.772,0.848,8.393,0,0,0,0,90.683,6.958,9.993,94843.6,98110.729,2.839,109.542,2.676,-0.95,11.989,0
1990-08-25,129.17,295.756,0.737,7.88,0,0,0,0,91.807,6.63,9.77,95471.6,98766.445,2.251,102.261,2.2,-0.478,6.452,0
1990-08-26,142.983,283.222,0.675,7.92,0,0,0,0,79.946,4.672,8.531,96295.7,99618.511,1.153,31.493,0.602,0.983,4.668,0
1990-08-27,159.13,256.501,0.593,7.298,0,0,0,0,75.265,3.208,7.697,97480.3,100851.551,2.388,321.341,-1.492,1.864,0.349,0
1990-08-28,142.906,261.493,0.697,6.671,0,0,0,0,76.325,2.799,7.477,97977.2,101373.325,1.701,307.797,-1.344,1.042,0.036,0
1990-08-29,131.064,265.867,0.761,7.116,0,0,0,0,80.609,4.006,8.142,97986.7,101377.692,1.622,328.526,-0.847,1.383,0.067,0
1990-08-30,186.567,255.931,0.431,7.56,0,0,0,0,80.664,4.449,8.399,98088.3,101477.364,0.703,22.868,0.273,0.648,0.067,0
1990-08-31,184.399,266.607,0.464,7.293,0,0,0,0,81.935,4.411,8.376,97965.1,101353.18,1.943,52.684,1.545,1.178,0.003,0
1990-09-01,152.85,275.503,0.671,8.056,0,0,0,0,82.87,5.32,8.925,97638.4,101005.89,0.34,20.767,0.12,0.318,0.002,0
1990-09-02,84.02,318.599,0.971,8.085,0,0,0,0,94.642,7.277,10.213,97041.7,100388.26,2.604,232.668,-2.07,-1.579,17.143,0
1990-09-03,113.651,325.405,0.854,10.761,0,0,0,0,97.113,10.321,12.549,96495.5,99791.431,2.073,183.573,-0.129,-2.069,40.716,0
1990-09-04,64.039,326.035,1,10.155,0,0,0,0,96.763,9.663,12.008,95932.1,99215.893,3.012,186.144,-0.322,-2.995,41.275,0
1990-09-05,145.042,306.283,0.733,9.977,0,0,0,0,86.551,7.836,10.614,95797.3,99078.565,3.579,70.902,3.382,1.171,21.541,0
1990-09-06,205.674,248.475,0.399,8.081,0,0,0,0,67.895,2.507,7.325,97117.7,100466.927,2.712,50.048,2.079,1.742,0.097,0
1990-09-07,163.207,262.771,0.67,6.656,0,0,0,0,84.649,4.253,8.284,97193.9,100563.063,2.43,83.118,2.413,0.291,1.825,0
1990-09-08,176.82,269.54,0.613,7.328,0,0,0,0,71.977,2.607,7.376,97395.7,100763.654,1.508,27.779,0.703,1.334,1.956,0
1990-09-09,203.692,239.656,0.492,5.812,0,0,0,0,64.6,-0.349,5.963,98041.4,101450.368,2.405,339.008,-0.862,2.245,0.454,0
1990-09-10,185.389,257.08,0.602,6.73,0,0,0,0,75.734,2.747,7.449,98018.2,101415.025,1.396,357.138,-0.07,1.394,0.501,0
1990-09-11,171.82,275.711,0.673,7.777,0,0,0,0,80.276,4.591,8.483,97971.5,101353.879,0.434,43.189,0.297,0.316,0.788,0
1990-09-12,164.202,283.275,0.714,8.484,0,0,0,0,81.137,5.434,8.997,97945.6,101318.48,0.354,133.204,0.258,-0.242,0.648,0
1990-09-13,140.862,287.113,0.818,7.546,0,0,0,0,78.868,4.114,8.204,97644.6,101018.503,1.77,73.206,1.694,0.511,0.215,0
1990-09-14,154.08,298.169,0.77,9.142,0,0,0,0,78.215,5.546,9.068,97068.4,100403.174,3.417,79.099,3.355,0.646,0.224,0
1990-09-15,141.837,295.398,0.821,9.705,0,0,0,0,79.475,6.325,9.57,96922.6,100245.643,2.881,71.268,2.728,0.925,0.171,0
1990-09-16,139.539,273.992,0.839,7.48,0,0,0,0,77.784,3.852,8.055,96579.2,99917.089,2.594,69.89,2.436,0.892,0.082,0
1990-09-17,222.905,249.339,0.474,7.388,0,0,0,0,69.466,2.165,7.148,96659.9,100001.69,3.375,349.768,-0.6,3.321,0.055,0
1990-09-18,178.471,266.39,0.701,8.355,0,0,0,0,73.838,3.959,8.116,97792.5,101161.668,2.046,9.038,0.321,2.021,0.597,0
1990-09-19,219.883,266.23,0.506,9.024,0,0,0,0,77.474,5.294,8.91,98393.9,101775.647,1.101,59.847,0.952,0.553,0.789,0
1990-09-20,229.698,276.597,0.459,9.125,0,0,0,0,77.684,5.431,8.996,98534.8,101920.161,1.68,63.651,1.506,0.746,0.372,0
1990-09-21,186.113,286.27,0.688,8.937,0,0,0,0,78.629,5.423,8.99,98210.4,101586.894,1.716,71.261,1.625,0.551,0.818,0
1990-09-22,136.226,293.397,0.875,8.991,0,0,0,0,78.633,5.476,9.023,97782.3,101143.426,2.587,83.184,2.568,0.307,0.631,0
1990-09-23,164.93,298.634,0.779,9.854,0,0,0,0,82.889,7.083,10.081,97799.6,101150.923,1.606,143.63,0.952,-1.293,2.912,0
1990-09-24,140.126,290.776,0.867,9.04,0,0,0,0,91.419,7.716,10.526,97948.8,101315.05,1.561,117.281,1.387,-0.716,5.798,0
1990-09-25,214.502,276.068,0.596,9.303,0,0,0,0,76.482,5.379,8.964,98069,101436.203,1.04,58.814,0.89,0.539,2.247,0
1990-09-26,227.857,279.106,0.541,9.229,0,0,0,0,77.406,5.481,9.027,97885.7,101247.495,1.192,83.558,1.184,0.134,0.008,0
1990-09-27,247.717,262.301,0.448,8.784,0,0,0,0,74.711,4.541,8.455,97395.6,100745.918,1.644,79.775,1.618,0.292,0,0
1990-09-28,107.963,324.978,0.976,9.801,0,0,0,0,87.724,7.861,10.631,96680.5,99994.105,0.722,83.634,0.718,0.08,13.649,0
1990-09-29,72.676,308.771,1,5.751,0,0,0,0,97.339,5.362,8.948,96568.6,99927.1,3.472,328.618,-1.808,2.964,39.185,0
1990-09-30,165.64,301.586,0.813,7.709,0,0,0,0,91.667,6.439,9.643,96450.7,99781.385,3.398,325.328,-1.933,2.795,36.274,0
1990-10-01,167.53,282.598,0.814,8.555,0,0,0,0,78.424,5.014,8.738,96638.2,99965.21,2.18,35.765,1.274,1.769,10.588,0
1990-10-02,171.571,272.437,0.808,8.535,0,0,0,0,72.576,3.887,8.076,97078.5,100420.9,2.971,65.818,2.71,1.217,0.324,0
1990-10-03,236.125,279.799,0.564,9.867,0,0,0,0,78.904,6.378,9.605,97219.9,100551.197,1.423,142.452,0.867,-1.128,1.544,0
1990-10-04,169.943,324.064,0.81,10.596,0,0,0,0,94.613,9.767,12.093,96436.4,99732.25,1.849,124.432,1.525,-1.046,20.128,0
1990-10-05,189.096,306.467,0.758,10.331,0,0,0,0,80.122,7.053,10.061,96447.6,99746.957,3.529,90.786,3.529,-0.048,5.247,0
1990-10-06,200.178,290.278,0.729,8.959,0,0,0,0,78.763,5.469,9.019,95812.8,99106.595,3.346,91.363,3.345,-0.08,5.21,0
1990-10-07,229.836,263.139,0.629,8.416,0,0,0,0,75.522,4.339,8.336,97253.3,100603.159,2.609,60.757,2.276,1.274,0.703,0
1990-10-08,256.004,279.737,0.514,10.804,0,0,0,0,76.488,6.835,9.913,97854.7,101196.54,2.67,57.172,2.244,1.448,0.19,0
1990-10-09,251.958,285.958,0.544,10.094,0,0,0,0,77.925,6.417,9.631,98023.1,101379.194,1.788,76.199,1.737,0.427,0.002,0
1990-10-10,122.119,317.871,0.968,10.681,0,0,0,0,84.502,8.175,10.862,97650.9,100987.242,2.49,89.059,2.49,0.041,0.272,0
1990-10-11,142.118,326.788,0.915,12.673,0,0,0,0,84.901,10.198,12.449,97553.9,100863.389,2.209,103.724,2.146,-0.524,0.738,0
1990-10-12,196.022,315.265,0.761,12.287,0,0,0,0,85.416,9.911,12.212,97774.8,101096.324,1.569,148.096,0.829,-1.332,1.133,0
1990-10-13,175.331,339.64,0.824,12.83,0,0,0,0,93.481,11.803,13.849,97594,100903.008,3.161,200.286,-1.096,-2.965,13.45,0
1990-10-14,80.843,346.565,1,12.726,0,0,0,0,95.341,12,14.029,96371.7,99640.465,2.946,204.669,-1.229,-2.677,64.415,0
1990-10-15,118.919,336.926,0.983,11.603,0,0,0,0,95.084,10.842,12.994,95795.7,99057.915,1.314,169.816,0.232,-1.294,26.207,0
1990-10-16,107.332,322.531,1,10.53,0,0,0,0,82.648,7.701,10.517,96785.1,100093.649,3.029,330.718,-1.482,2.642,16.884,0
1990-10-17,171.866,316.9,0.856,10.582,0,0,0,0,80.567,7.379,10.288,97607.7,100943.743,0.893,205.403,-0.383,-0.807,0.551,0
1990-10-18,81.825,340.775,1,10.781,0,0,0,0,97.155,10.348,12.572,97605.7,100939.306,1.54,231.306,-1.202,-0.963,17.801,0
1990-10-19,198.715,327.231,0.778,12.317,0,0,0,0,91.057,10.899,13.044,97692.9,101011.291,1.227,208.869,-0.593,-1.075,12.831,0
1990-10-20,186.813,324.597,0.818,12.198,0,0,0,0,86.36,9.987,12.274,97708.1,101028.409,1.843,212.697,-0.995,-1.551,2.087,0
1990-10-21,152.097,336.898,0.91,13.296,0,0,0,0,92.834,12.16,14.179,97809.4,101120.245,2.467,190.234,-0.438,-2.428,4.014,0
1990-10-22,187.604,333.816,0.819,13.685,0,0,0,0,85.795,11.349,13.441,98379.9,101705.471,1.17,218.439,-0.728,-0.917,3.651,0
1990-10-23,227.953,334.139,0.697,13.806,0,0,0,0,89.417,12.095,14.119,98431.3,101757.185,1.125,196.735,-0.324,-1.077,11.35,0
1990-10-24,190.604,339.884,0.816,13.954,0,0,0,0,85.533,11.566,13.635,98194.7,101510.868,0.544,129.35,0.421,-0.345,10.301,0
1990-10-25,218.584,329.048,0.736,13.848,0,0,0,0,88.269,11.94,13.975,97959.7,101269.17,1.057,148.944,0.545,-0.906,7.442,0
1990-10-26,77.914,345.98,1,12.817,0,0,0,0,97.381,12.412,14.415,96977.1,100265.338,1.716,166.689,0.395,-1.67,15.26,0
1990-10-27,243.962,311.422,0.672,12.119,0,0,0,0,80.607,8.884,11.397,96550.8,99832.702,2.444,346.721,-0.561,2.378,15.604,0
1990-10-28,238.313,290.533,0.708,11.182,0,0,0,0,72.846,6.49,9.681,97169.7,100483.674,2.573,56.819,2.153,1.408,4.319,0
1990-10-29,324.885,287.349,0.353,13.115,0,0,0,0,71.298,8.036,10.762,97063,100350.678,4.018,68.133,3.729,1.497,0.043,0
1990-10-30,183.879,322.361,0.856,12.93,0,0,0,0,87.17,10.847,12.999,96636.3,99911.675,3.994,87.316,3.99,0.187,4.31,0
1990-10-31,271.276,285.228,0.613,11.681,0,0,0,0,71.991,6.799,9.889,97117.9,100424.222,2.618,57.384,2.205,1.411,2.318,0
1990-11-01,251.724,293.774,0.681,11.595,0,0,0,0,73.579,7.034,10.05,97791.8,101122.088,0.599,107.725,0.571,-0.182,0.163,0
1990-11-02,221.942,309.198,0.769,11.7,0,0,0,0,79.841,8.335,10.981,97802.8,101132.213,2.306,83.395,2.29,0.265,0.164,0
1990-11-03,94.813,336.097,1,12.204,0,0,0,0,91.358,10.836,12.989,97622.4,100939.734,1.783,142.345,1.089,-1.411,10.94,0
1990-11-04,303.986,319.076,0.491,14.46,0,0,0,0,76.93,10.464,12.673,97213.9,100491.082,2.48,71.16,2.347,0.801,11.07,0
1990-11-05,319.769,276.363,0.464,11.837,0,0,0,0,54.433,2.936,7.555,97529.5,100847.994,2.578,21.608,0.949,2.396,0.339,0
1990-11-06,336.334,275.244,0.365,13.298,0,0,0,0,67.209,7.344,10.267,97800,101110.5,1.589,35.843,0.931,1.288,0.086,0
1990-11-07,277.855,317.543,0.606,14.87,0,0,0,0,76.072,10.691,12.868,98237.5,101544.419,0.639,127.132,0.51,-0.386,0.076,0
1990-11-08,349.858,281.809,0.281,13.715,0,0,0,0,73.925,9.148,11.603,98021.9,101335.023,2.404,62.833,2.139,1.098,0.003,0
1990-11-09,341.875,293.685,0.334,14.491,0,0,0,0,75.48,10.208,12.459,97682.1,100974.705,0.636,129.848,0.488,-0.408,0.002,0
1990-11-10,162.311,337.535,0.928,13.467,0,0,0,0,84.912,10.979,13.115,97284.6,100575.687,3.12,204.535,-1.296,-2.838,2.796,0
1990-11-11,53.101,367.157,1,14.541,0,0,0,0,99.14,14.407,16.418,96335.9,99582.559,3.906,216.696,-2.334,-3.132,62.353,0
1990-11-12,215.238,345.839,0.797,14.341,0,0,0,0,95.169,13.577,15.557,96053.1,99292.513,3.964,232.203,-3.132,-2.429,80.751,0
1990-11-13,243.544,324.569,0.725,13.857,0,0,0,0,92.157,12.605,14.6,97112.8,100393.548,2.605,234.026,-2.108,-1.53,29.113,0
1990-11-14,284.262,313.335,0.606,14.281,0,0,0,0,82.995,11.432,13.515,97202.3,100481.162,0.862,63.634,0.772,0.383,5.015,0
1990-11-15,330.157,299.532,0.431,16.116,0,0,0,0,71.459,10.952,13.093,97169.8,100426.496,1.256,332.072,-0.588,1.11,3.335,0
1990-11-16,230.434,328.865,0.768,15.198,0,0,0,0,84.882,12.671,14.664,96763.3,100016.835,1.151,153.072,0.521,-1.026,2.469,0
1990-11-17,219.672,326.561,0.803,13.35,0,0,0,0,84.943,10.87,13.02,96074.8,99326.306,2.398,184.559,-0.191,-2.39,7.23,0
1990-11-18,130.169,339.616,1,13.239,0,0,0,0,95.916,12.601,14.595,95717.7,98958.394,1.948,179.25,0.025,-1.948,12.325,0
1990-11-19,195.503,331.129,0.862,13.009,0,0,0,0,94.169,12.093,14.116,96008.8,99261.992,1.416,164.969,0.367,-1.368,17.703,0
1990-11-20,204.834,325.07,0.842,12.836,0,0,0,0,92.295,11.616,13.679,96342.6,99609.107,1.658,188.811,-0.254,-1.639,35.277,0
1990-11-21,228.802,321.056,0.786,12.008,0,0,0,0,93.546,10.999,13.13,96459.9,99740.007,1.084,145.063,0.621,-0.889,29.123,0
1990-11-22,279.538,311.526,0.65,14.486,0,0,0,0,73.838,9.874,12.184,96754,100015.387,1.488,336.685,-0.589,1.367,10.1,0
1990-11-23,202.86,331.724,0.85,14.56,0,0,0,0,84.878,12.045,14.073,97018.9,100288.359,2.652,194.138,-0.648,-2.571,2.767,0
1990-11-24,124.78,335.095,1,13.387,0,0,0,0,92.414,12.181,14.199,96843.2,100120.284,2.335,148.272,1.228,-1.986,19.43,0
1990-11-25,266.768,313.724,0.689,13.633,0,0,0,0,85.226,11.198,13.307,96995.6,100274.978,2.586,120.003,2.24,-1.293,10.135,0
1990-11-26,184.545,320.26,0.897,12.952,0,0,0,0,89.357,11.242,13.345,96734.2,100012.635,3.011,128.538,2.356,-1.876,18.404,0
1990-11-27,239.776,308.656,0.772,13.306,0,0,0,0,75.643,9.094,11.561,96668.8,99940.921,3.873,78.875,3.8,0.747,6.975,0
1990-11-28,282.428,295.654,0.659,13.451,0,0,0,0,70.27,8.144,10.842,96874.9,100152.311,2.853,52.15,2.253,1.751,0.083,0
1990-11-29,311.327,291.063,0.569,13.183,0,0,0,0,71.105,8.061,10.78,96837.5,100116.755,3.117,56.638,2.603,1.714,0.013,0
1990-11-30,232.57,318.305,0.791,14.369,0,0,0,0,74.342,9.863,12.175,96720.1,99981.689,2.871,68.544,2.672,1.05,0.459,0
1990-12-01,344.294,295.267,0.438,13.975,0,0,0,0,74.983,9.61,11.97,96708.8,99974.541,3.501,62.749,3.112,1.603,0.072,0
1990-12-02,336.527,299.484,0.476,13.808,0,0,0,0,74.274,9.308,11.729,96770.2,100039.94,3.874,63.219,3.459,1.746,0.014,0
1990-12-03,226.555,323.691,0.809,13.91,0,0,0,0,77.409,10.023,12.306,96687.5,99953.265,3.279,77.285,3.199,0.722,0.023,0
1990-12-04,373.251,273.749,0.317,13.833,0,0,0,0,63.55,7.034,10.052,97306.3,100593.868,2.144,359.294,-0.026,2.144,0.009,0
1990-12-05,288.401,301.676,0.651,13.507,0,0,0,0,70.815,8.312,10.966,97990.5,101304.991,2.625,99.263,2.591,-0.422,0.258,0
1990-12-06,174.004,338.665,0.927,14.259,0,0,0,0,82.087,11.244,13.348,97249,100529.69,4.467,69.685,4.189,1.551,0.184,0
1990-12-07,343.612,321.595,0.437,16.954,0,0,0,0,73.954,12.278,14.293,97092.9,100337.489,3.326,63.845,2.985,1.466,0.178,0
1990-12-08,362.221,319.765,0.334,17.662,0,0,0,0,76.215,13.422,15.404,97200,100440.158,4.425,60.918,3.868,2.151,0.012,0
1990-12-09,317.583,343.433,0.521,20.106,0,0,0,0,77.102,15.968,18.152,97507.9,100730.876,0.955,83.179,0.948,0.113,0.003,0
1990-12-10,367.194,322.886,0.3,19.025,0,0,0,0,73.252,14.127,16.126,97443.8,100676.734,1.869,90.797,1.869,-0.026,0.006,0
1990-12-11,158.999,357.375,0.954,16.926,0,0,0,0,85.039,14.394,16.405,96943.4,100183.315,3.078,133.866,2.219,-2.133,4.372,0
1990-12-12,305.999,322.377,0.592,16.034,0,0,0,0,73.546,11.308,13.406,96970,100220.929,3.994,94.672,3.981,-0.325,4.188,0
1990-12-13,261.684,330.799,0.723,16.219,0,0,0,0,72.962,11.365,13.457,97376.7,100639.157,3.338,84.179,3.32,0.338,0.238,0
1990-12-14,304.879,322.021,0.592,17.142,0,0,0,0,73.251,12.314,14.326,97423.6,100677.106,2.38,113.832,2.177,-0.962,1.809,0
1990-12-15,265.848,318.906,0.713,15.617,0,0,0,0,75.622,11.326,13.421,97119.9,100380.617,3.479,93.712,3.471,-0.225,3.881,0
1990-12-16,374.395,285.133,0.341,13.952,0,0,0,0,60.66,6.469,9.669,97426.5,100716.741,3.299,55.246,2.711,1.881,1.39,0
1990-12-17,273.165,310.744,0.702,14.949,0,0,0,0,66.69,8.804,11.339,97548.4,100831.203,0.842,103.721,0.818,-0.2,0.27,0
1990-12-18,256.041,316.507,0.744,13.773,0,0,0,0,77.552,9.918,12.219,96911.6,100186.521,2.914,100.676,2.863,-0.54,5.123,0
1990-12-19,336.509,306.402,0.501,14.145,0,0,0,0,69.589,8.666,11.233,96183.6,99429.651,4.099,70.037,3.852,1.399,5.249,0
1990-12-20,261.416,312.864,0.737,13.921,0,0,0,0,65.361,7.529,10.398,96221.3,99471.194,3.252,60.67,2.835,1.593,0.29,0
1990-12-21,253.29,326.848,0.75,13.515,0,0,0,0,82.462,10.586,12.777,96883.7,100160.66,2.015,283.185,-1.962,0.46,7.195,0
1990-12-22,249.364,332.108,0.756,13.984,0,0,0,0,86.905,11.837,13.881,97443.5,100733.947,2.775,240.211,-2.408,-1.379,14.783,0
