Station,Date,Latitude,Longitude,Site,WindSpeed,VapPress,Tmin,Tmax,TempEarth10cm,SoilM,RH,Rain,Radiation,PET,MSLPress
27879,12/10/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,13/10/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,8.4,null,null,null
27879,14/10/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,2.7,null,null,null
27879,15/10/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,16/10/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,3.3,null,null,null
27879,17/10/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,18/10/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,19/10/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,20/10/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,21/10/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,22/10/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,23/10/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,24/10/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,25/10/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,26/10/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,27/10/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,28/10/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,1.5,null,null,null
27879,29/10/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,17.1,null,null,null
27879,30/10/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,14.9,null,null,null
27879,31/10/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,2,null,null,null
27879,1/11/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,2/11/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,3/11/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,4/11/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,5/11/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,2.1,null,null,null
27879,6/11/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,8.1,null,null,null
27879,7/11/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,10.6,null,null,null
27879,8/11/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,5.1,null,null,null
27879,9/11/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,10/11/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,11/11/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,12/11/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,13/11/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,14/11/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,9.7,null,null,null
27879,15/11/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,12.5,null,null,null
27879,16/11/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,1.3,null,null,null
27879,17/11/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,9,null,null,null
27879,18/11/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,23.2,null,null,null
27879,19/11/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,20/11/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,21/11/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,22/11/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,23/11/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,24/11/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,1.3,null,null,null
27879,25/11/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,1.4,null,null,null
27879,26/11/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,27/11/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,28/11/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,29/11/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,1.8,null,null,null
27879,30/11/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,1/12/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,2.1,null,null,null
27879,2/12/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,1.3,null,null,null
27879,3/12/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,2.2,null,null,null
27879,4/12/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,5/12/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,5.1,null,null,null
27879,6/12/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,7/12/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,2.1,null,null,null
27879,8/12/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,7.2,null,null,null
27879,9/12/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,2.2,null,null,null
27879,10/12/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,6.7,null,null,null
27879,11/12/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,2.3,null,null,null
27879,12/12/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,13/12/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,14/12/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,15/12/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,16/12/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,17/12/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,18/12/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,19/12/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,20/12/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,3,null,null,null
27879,21/12/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,22/12/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,23/12/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,24/12/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,25/12/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,26/12/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,27/12/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,28/12/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,29/12/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,30/12/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,31/12/1960,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,1/01/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,2/01/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,3/01/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,4/01/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,5/01/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,6/01/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,2.2,null,null,null
27879,7/01/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,12,null,null,null
27879,8/01/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,9/01/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,10/01/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,11/01/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,12/01/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,13/01/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,14/01/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,15/01/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,5,null,null,null
27879,16/01/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,37.5,null,null,null
27879,17/01/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,24.7,null,null,null
27879,18/01/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,12.4,null,null,null
27879,19/01/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,8.4,null,null,null
27879,20/01/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,23.9,null,null,null
27879,21/01/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,6.2,null,null,null
27879,22/01/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,17.7,null,null,null
27879,23/01/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,1.2,null,null,null
27879,24/01/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,25/01/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,26/01/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,27/01/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,28/01/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,29/01/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,30/01/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,3.7,null,null,null
27879,31/01/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,1/02/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,2/02/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,3/02/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,9.8,null,null,null
27879,4/02/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,7.3,null,null,null
27879,5/02/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,1.3,null,null,null
27879,6/02/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,7/02/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,8/02/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,9/02/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,10/02/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,11/02/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,12/02/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,13/02/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,14/02/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,15/02/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,1.9,null,null,null
27879,16/02/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,17/02/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,18/02/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,19/02/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,20/02/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,21/02/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,22/02/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,2.7,null,null,null
27879,23/02/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,3.1,null,null,null
27879,24/02/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,25/02/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,2,null,null,null
27879,26/02/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,27/02/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,28/02/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,1/03/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,7.4,null,null,null
27879,2/03/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,3/03/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,4/03/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,9.7,null,null,null
27879,5/03/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,31.4,null,null,null
27879,6/03/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,2.5,null,null,null
27879,7/03/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,8/03/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,9/03/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,10/03/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,11/03/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,12/03/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,13/03/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,14/03/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,15/03/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,16/03/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,17/03/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,18/03/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,19/03/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,20/03/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,21/03/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,22/03/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,23/03/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,14.2,null,null,null
27879,24/03/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,60,null,null,null
27879,25/03/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,26/03/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,27/03/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,28/03/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,29/03/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,30/03/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,31/03/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,1/04/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,2.2,null,null,null
27879,2/04/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,7.4,null,null,null
27879,3/04/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,4/04/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,5/04/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,6/04/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,7/04/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,8/04/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,9/04/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
27879,10/04/1961,-38.075,176.275,On Rotorua,null,null,null,null,null,null,null,0,null,null,null
